Bounce_Means
0.24330224833388917
0.29839956315264327
0.2736688653084709
0.27741245406703907
0.2914821752294241
0.25584243003797325
0.33308736213698964
0.2674881652093456
0.2778485346220617
0.2729078780669612
0.30729163490516614
0.2831501651192661
0.29807949649057985
0.21734976620673632
0.29738426125243866
0.31619236244129817
0.28298914839840045
0.279060809121577
0.28901911573490346
0.31719947481726807
0.22194062993989386
0.23274730531674248
0.2441880439371986
0.2955163464013475
0.25849611423137636
0.2824686488631298
0.25416843668164124
0.27887286845717424
0.32365008644543286
0.31088052712271974
0.27133371275408735
0.30431156376297114
0.2717362253500228
0.2737334337964849
0.3212188340120058
0.306898592500616
0.27323080688310797
0.26296069398473504
0.28221569570233157
0.2791728532889782
0.2925734450428886
0.28878940865127023
0.25723194784128994
0.27872078659761074
0.2506923952284123
0.3203103029779989
0.2785545705089722
0.2575458749389598
0.2541054774378111
0.2922732320792728
0.30138259794502675
0.2516884481980726
0.2598390427687832
0.2556799804197923
0.3190621973996432
0.36288189975452545
0.25319803977954536
0.26545203576742094
0.25840301043833974
0.31502283856661123
0.2687925381509069
0.2529098879757127
0.2652033641242746
0.2610679181037527
0.22428205416697652
0.2840495382907205
0.24805654641187552
0.30534849400258146
0.27079760959168087
0.23921029787966036
0.29455340353910225
0.31983579392725936
0.3253553024184719
0.28033988645051744
0.2408597934313172
0.27181992323839527
0.294423908208754
0.2446252725390828
0.2642878120440044
0.27285083849823677
0.2764059352997377
0.30311322134339724
0.25793931558367994
0.2735124020752044
0.2710634629362903
0.302286728029679
0.2755172870467461
0.26402180190864066
0.2798018050162525
0.25396856862051503
0.28861518768092076
0.2626161705092752
0.2709765324183501
0.2867197099978077
0.28467986084713465
0.3065944011144145
0.2588311015319889
0.2469670252908695
0.29358748425655296
0.2902146682092564
